Start	End	Chromosome	Name
24146701	24147081	19	
24162370	24163484	19	
51745172	51804115	19	FPR1
121894401	121944188	3	SLC15A2
149491567	149492289	6	
149497715	149498326	6	
149516956	149517017	6	RNU7-3P
149218641	149411613	6	TAB2
10350533	10380608	19	TYK2
127288712	127343609	6	ECHDC1
51671236	51671563	16	RN7SKP142
51755325	51788208	16	LINC01571
11819829	11828845	16	BCAR4
11833850	11851580	16	RSL1D1
12568201	12568776	12	
12611827	12645108	12	CREBL2
137381037	137847092	7	DGKI
12614359	12615907	12	RPL21P136
12648939	12649713	12	
12660890	12696207	12	GPR19
25294164	25294643	1	SDHDP6
25336429	25337465	1	
25338317	25362361	1	TMEM50A
12668982	12685075	12	
12723297	12724011	12	
12725917	12829975	12	APOLD1
12764649	12764743	12	MIR613
12771351	12771705	12	STX8P1
12813316	12829981	12	DDX47
25398721	25399198	1	
25430858	25500209	1	MACO1
194394821	194399266	3	GP5
123610049	123884332	3	MYLK
184051651	184123978	1	TSEN15
137846936	137848196	7	
137874979	138002086	7	CREB3L2
11868128	11916082	16	GSPT1
233379843	233379955	2	Y_RNA
151485336	151734487	2	NEB
64506865	64542461	17	CEP95
12840804	12841079	12	
120914400	120915123	12	CLIC1P1
57535257	57559863	19	ZNF550
120916745	120917236	12	RPL12P33
120978543	121002512	12	HNF1A
184080657	184149652	1	
184171714	184171823	1	Y_RNA
156920632	156933094	1	LRRC71
138022458	138024339	7	
101388868	101389080	7	
101562779	101569006	7	LINC01007
101822247	101824729	7	
101613330	101629296	7	MYL10
47859235	47861721	19	TPRX2
42155406	42180056	6	
47870467	47886315	19	SULT2A1
42155406	42163418	6	GUCA1ANB
156936131	156936244	1	MIR765
42173364	42181338	6	GUCA1A
156985755	156986049	1	RN7SL612P
10886831	10979320	6	SYCP2L
240014348	240475187	1	FMN2
28954901	29006440	17	SEZ6
40740856	40751553	19	C19orf54
19695461	19709037	7	POLR1F
19705358	19705436	7	MIR3146
19719315	19773617	7	TMEM196
19813685	19818090	7	
11881075	11882569	16	
11903923	11904137	16	COX6CP1
73683597	73698212	7	BUD23
11908208	11908916	16	
11926199	11926307	16	
11965210	11968068	16	TNFRSF17
40750637	40765389	19	SNRPA
11968508	11968743	16	UBL5P4
10980759	11044305	6	ELOVL2
11976851	11977850	16	
133429269	133455776	3	BFSP2-AS1
12081237	12081902	16	RPS23P6
12086746	12090302	16	
133490824	133491505	3	
133543064	133543466	3	
12093627	12095307	16	
133546071	133546272	3	
21116439	21121291	16	
133551186	133551315	3	
11015586	11015888	6	
20933111	21159441	16	DNAH3
133573686	133590261	3	CDV3
11043482	11079154	6	ELOVL2-AS1
11093834	11138733	6	SMIM13
11102489	11111725	6	ERVFRD-1
11154929	11155150	6	
25652201	25701783	6	SCGN
130380339	130388114	7	CPA1
40771648	40777490	19	MIA
25652210	25738044	6	
25723397	25726562	6	H2AC1
25726777	25727345	6	H2BC1
240341385	240341477	1	Y_RNA
25731782	25732162	6	H2BC2P
240400671	240401123	1	
39039603	39039985	6	
39048781	39091303	6	GLP1R
240489573	240612155	1	GREM2
60041008	60078922	17	HEATR6
240530452	240530862	1	
133598175	133662380	3	TOPBP1
240549867	240550378	1	
240588522	240590748	1	
240636599	240637052	1	
240653367	240653477	1	RNU5F-8P
240654241	240654625	1	
135361795	135510145	7	CNOT4
40717112	40740860	19	ITPKC
150549369	150560937	1	ADAMTSL4
39104063	39115193	6	SAYSD1
39110321	39112952	6	ANKRD18EP
39188971	39229475	6	KCNK5
10305427	10316009	19	
33771202	33789130	6	LEMD2
7629796	7647477	19	
110280756	110351093	12	ATP2A2
12833951	12874952	19	MAST1
29139379	29331304	16	
29145438	29147838	16	
29288799	29291072	16	
58025754	58046901	16	MMP15
44503773	44503879	7	RNU6-1097P
44511025	44511332	7	RPL36AP27
48306842	48333661	3	SPINK8
44512535	44541330	7	NPC1L1
158095905	158106420	3	SHOX2
31906421	31944856	1	PTP4A2
48047843	48110817	19	PLA2G4C
58083068	58083168	16	Y_RNA
58092053	58092947	16	
57999546	58021618	16	USB1
33794673	33804003	6	MLN
50962174	51120868	17	SPAG9
193274789	193378820	3	ATP13A5
33800142	33802960	6	
33867506	33896916	6	LINC01016
33883170	33883411	6	
33891327	33927631	6	
78597239	79767998	3	ROBO1
31919563	31919628	1	
93448118	93554661	1	FNBP1L
33899135	33899200	6	MIR7159
33999972	34000051	6	MIR1275
29414928	29418905	6	OR12D1
29485157	29494160	6	
29497475	29510558	6	LINC02829
29528721	29533665	6	LINC01015
110360452	110360746	12	RN7SL769P
55901413	55932618	12	PYM1
127435636	127436189	6	
127438406	127459389	6	KIAA0408
15890568	15895692	11	
59101577	59102374	11	
73214851	73218223	11	
125112014	125113099	11	
29381310	29406711	16	NPIPB11
52142089	52348671	1	ZFYVE9
115582283	115606307	11	
55954105	55973317	12	PMEL
109803905	110088184	11	
134032216	134067936	11	LINC02731
127438406	127519001	6	
28537040	28620133	16	
48061371	48064945	19	PLA2G4C-AS1
44565804	44575051	7	DDX56
28592055	28623363	16	
28605196	28614279	16	SULT1A1
48118432	48127706	19	
48145908	48147413	19	
48170680	48197620	19	ZSWIM9
115753889	115760646	11	LINC00900
28605587	28623625	16	
28620063	28623482	16	
67657512	67660810	16	ACD
127519455	127591820	6	C6orf58
6040309	6094777	11	
48180770	48255946	19	CARD8
106579494	106604394	11	
73157173	73182911	11	IUR1
35132655	35138951	11	CD44-DT
34018643	34155622	6	GRM4
66409158	66417227	11	
131253360	131350917	11	
66244717	66257595	11	
10541258	10599939	11	IRAG1-AS1
70372246	70398488	11	CTTN-DT
63819299	63848636	3	C3orf49
20043767	20049458	11	NAV2-AS2
67508772	67509141	11	
62153730	62154783	11	
85855101	85920021	11	CCDC83
13583465	13617957	1	PDPN
98166696	98169774	3	OR5H15
178272932	178844429	3	KCNMB2
85916502	85923682	11	
85694224	85811159	11	SYTL2
8980591	9363053	3	SRGAP3
50368580	50371480	16	
50390916	50395133	16	LINC02178
50407184	50546347	16	
44577894	44582287	7	TMED4
19682240	19799945	1	TMCO4
50693588	50733077	16	NOD2
74461057	74465410	2	MOGS
44582519	44583676	7	
44601032	44601487	7	
44606572	44709066	7	OGDH
55966781	55972789	12	CDK2
43450989	43453989	1	HYI
47461123	47701523	16	PHKB
101551592	101567901	2	
101991960	102028544	2	IL1R2
34189780	34191079	6	KRT18P9
34219439	34220066	6	CYCSP55
34236075	34236748	6	
34240673	34240736	6	MIR6835
34246381	34249108	6	SMIM29
47896150	47928957	17	SP2
9703826	9729908	3	CPNE9
43875357	43909711	17	MPP2
34248535	34286768	6	
75305452	75306357	12	
75333798	75334486	12	
75334670	75370560	12	GLIPR1L1
34263311	34263673	6	RPL35P2
34279679	34392669	6	NUDT3
44431705	44477670	3	ZNF445
34236873	34246231	6	HMGA1
202874261	203014798	2	WDR12
75391089	75432688	12	GLIPR1L2
42600655	42648735	3	NKTR
31727117	31764893	1	ADGRB2
79233699	79236797	6	HMGN3-AS1
79278105	79278427	6	
79301963	79302066	6	Y_RNA
79307669	79313384	6	LCAL1
79326568	79327207	6	
75480753	75503863	12	GLIPR1
127472806	127519335	6	SOGA3
43243481	43288258	6	TTBK1
44748581	44769881	7	ZMIZ2
75483454	75489820	12	GLIPR1-AS1
75490863	75511636	12	KRR1
202137570	202149627	2	
202178660	202179391	2	
202179297	202179971	2	PSMA2P3
202201384	202201886	2	DAZAP2P1
156662050	156662437	6	H3P28
156774217	156774662	6	
156776360	156778422	6	
202206182	202238599	2	SUMO1
156779678	156779731	6	MIR4466
156780327	156780455	6	
156976294	156977072	6	
157060632	157061587	6	
157107727	157119706	6	
156776020	157210779	6	ARID1B
150602875	150630436	3	SELENOT
75600047	75601551	12	
55549602	55555832	12	OR6C4
48198107	48199720	19	
48204071	48214751	19	
48255675	48258199	19	CARD8-AS1
48262900	48271283	19	ZNF114-AS1
25409307	25648579	12	LMNTD1
48270081	48287608	19	ZNF114
1467673	1472684	16	
1477830	1478583	16	RPS3AP2
48296457	48321971	19	ODAD1
202231696	202231849	2	RPL39P14
1485886	1488981	16	PTX4
202265736	202303661	2	NOP58
1493344	1510457	16	TELO2
141487027	141615344	3	RASA2
25585994	25592928	12	
72249964	72276954	12	TRHDE-AS1
48321509	48330553	19	EMP3
18086949	19002416	7	HDAC9
171600404	171810950	3	PLD1
72431722	72432075	12	H3P35
72610678	72611316	12	CHCHD3P2
72727923	72728844	12	
56076799	56103505	12	ERBB3
1512979	1514675	16	
1444934	1475077	16	CLCN7
48115445	48170603	19	LIG1
202276431	202276518	2	SNORD70
202278108	202278192	2	SNORD70B
202291332	202291421	2	SNORD11B
202293051	202293134	2	SNORD11
202302122	202303614	2	
202333439	202333728	2	RN7SL753P
202336024	202336727	2	PIMREGP1
202336739	202337200	2	
202357076	202357417	2	RN7SL40P
202376327	202567751	2	BMPR2
42824385	42843760	17	PSME3
107140007	107484923	1	NTNG1
202377112	202377168	2	
202505012	202505343	2	H3P8
202520401	202520989	2	RPL13AP12
202614214	202614704	2	MTCO1P17
202614853	202615529	2	MTCO2P17
202615769	202616440	2	MTATP6P17
202616700	202617212	2	MTCO3P17
202617284	202617627	2	MTND3P17
202617695	202617987	2	MTND4LP17
202617983	202618881	2	MTND4P30
202619185	202619896	2	MTCO1P54
202634969	202769757	2	FAM117B
68004247	68545621	3	TAFA1
155659443	155689000	1	YY1AP1
142748443	142753759	6	
142751469	142956698	6	HIVEP2
54661011	54680045	2	SPTBN1-AS2
53884417	53891885	3	SELENOK
54747103	54750473	2	EML6-AS1
54768492	54801540	2	
54850289	54850352	2	RNU7-81P
38763534	38765221	2	TTC39DP
27582969	27623217	2	ZNF512
47413681	47477126	3	SCAP
142788123	142794086	6	
142946406	142957945	6	HIVEP2-DT
142966293	143059682	6	LINC01277
72087266	72670758	12	TRHDE
143039425	143042324	6	
143094034	143099645	6	
71028582	71058476	6	
71075564	71076375	6	BECN1P2
71126893	71127105	6	U3
53035690	53052897	16	
41452889	41548621	6	FOXP4-AS1
66988589	67010417	16	CES4A
24356903	24358285	6	KAAG1
167228200	167237517	6	HPAT5
152121687	152637801	6	SYNE1
27583046	27635174	2	
27625638	27629012	2	CCDC121
27628247	27651511	2	GPN1
48467798	48504826	3	SHISA5
55342841	55343774	12	OR6C7P
82458180	82490537	17	NARF
55362975	55369279	12	OR6C75
55396340	55396697	12	OR6C73P
55411727	55414787	12	PHC1P1
55426254	55427192	12	OR6C76
32985838	32987070	12	ASS1P14
32988763	32993754	12	
55262539	55263431	12	OR6C69P
47905323	47905607	11	
55283750	55284641	12	OR6C72P
48014406	48015855	11	PTPRJ-AS1
55293988	55296569	12	OR6C6
55311835	55312757	12	OR6C5P
47778087	47848555	11	NUP160
48472559	48473622	12	ANP32D
48482498	48496524	12	C12orf54
48483287	48500961	12	
48487946	48488408	12	RPS10P20
48507354	48529897	12	
48567684	48570066	12	LALBA
1826967	1840207	16	FAHD1
4693562	4695859	16	NUDT16L1
55009746	55014247	12	
55019974	55030017	12	NEUROD4
55113077	55118632	12	OR9K1P
55122668	55124120	12	
55126406	55132750	12	OR9K2
55158847	55159723	12	OR9R1P
8882351	8885351	16	LITAFD
12452103	12452481	12	
12473282	12562863	12	DUSP16
2798470	2805304	16	PRSS41
33360841	33363478	16	TP53TG3B
2071036	2096673	19	MOB3A
14651762	14672659	3	CCDC174
32253286	32255928	16	TP53TG3D
33304306	33306945	16	TP53TG3E
12485353	12491581	12	
12850982	12851740	12	
12875499	12876107	12	RPL13AP20
2096429	2099593	19	IZUMO4
22479121	22536535	16	NPIPB5
12891559	12917937	12	GPRC5A
12915829	12915918	12	MIR614
12962300	12963539	12	
12972053	12972143	12	
12974870	13000265	12	HEBP1
52410660	52423641	3	PHF7
13000420	13004830	12	HTR7P1
2217462	2217920	12	
2219485	2223479	12	CACNA1C-AS4
2269776	2288937	12	CACNA1C-IT3
2332861	2335702	12	
2440189	2457392	12	
27642043	27642169	2	
2603350	2607440	12	CACNA1C-AS3
2659937	2660969	12	
27650809	27663840	2	SUPT7L
2668500	2672220	12	CACNA1C-AS2
2676001	2691200	12	CACNA1C-AS1
98794485	98794964	12	
98931682	98976656	12	
99083783	99083905	12	RNA5SP366
99093359	99105011	12	
99647753	99650114	12	GARIN6
99985045	99985619	12	
49002274	49018807	12	PRKAG1
1633858	1645744	17	SCARF1
119044188	119057227	11	HYOU1
16379140	16393972	16	NPIPA7
112621809	112622167	2	
112641832	112645720	2	SLC20A1-DT
139777051	140020325	7	TBXAS1
31083437	31089628	16	PRSS53
96004563	96004850	2	RN7SL210P
96112876	96116571	2	ADRA2B
39249266	39437301	2	MAP4K3
32963499	32963865	19	RPL31P60
32972209	32978229	19	FAAP24
34284887	34426071	6	RPS10-NUDT3
49007062	49015953	3	WDR6
88863333	88866660	16	PABPN1L
14789260	14835376	19	OR7C1
32673528	32676165	16	TP53TG3
34417454	34426069	6	RPS10
1481428	1490752	19	PCSK4
75660227	75677009	16	CPHXL2
40019097	40061215	17	MED24
57471922	57487327	16	DOK4
34466061	34535229	6	PACSIN1
53224712	53256052	3	TKT
58305374	58316812	19	ERVK3-1
12685498	12722369	12	CDKN1B
18207965	18248200	19	PDE4C
34537802	34556333	6	SPDEF
112013348	112023449	12	ERP29
34576258	34576656	6	IFITM3P3
34587288	34696859	6	ILRUN
102479976	102517777	7	RASA4B
34616538	34617258	6	RPL7P25
11927259	11976643	16	NPIPB2
34685355	34685642	6	RN7SL200P
34686602	34687106	6	
34696317	34697478	6	ILRUN-AS1
112018804	112019430	12	
34715613	34715940	6	
112026689	112108796	12	NAA25
41546381	41602384	6	FOXP4
28456329	28472336	16	NPIPB7
69703065	69704652	16	
69706996	69726668	16	NQO1
51971426	51981196	3	ABHD14A
39283657	39283791	2	
39323328	39323804	2	
240691866	240698483	2	AQP12A
26878572	26889198	6	GUSBP2
86143932	86195472	2	IMMT
26871484	26956554	6	GUSBP2
126524155	126543291	3	CHST13
29215236	29216179	6	OR2H4P
29212886	29216933	6	
29137880	29138816	6	OR2N1P
29137410	29142934	6	
29290711	29291653	6	LINC03003
29223973	29292963	6	LINC03003
108549864	108589644	3	CIP2A
41101022	41138727	6	ADCY10P1
41101034	41140835	6	ADCY10P1
57959029	57961345	6	LINC00680
57946074	57961501	6	LINC00680
1418420	1421769	1	ANKRD65
41209634	41217947	6	TREML3P
41208713	41217947	6	
69709874	69710583	16	
132608252	132609276	6	TAAR3P
69726768	69742563	16	NQO1-DT
132608225	132609302	6	TAAR3P
23854444	23855457	6	
23854139	23857646	6	
69741871	69754926	16	NOB1
60281444	60544955	6	PRIM2BP
60353963	60546660	6	
112037599	112037715	12	MIR3657
112063909	112065755	12	
112069104	112069209	12	Y_RNA
160453428	160511007	6	LPAL2
227728200	227781826	1	SNAP47
112125538	112153604	12	TRAFD1
160466555	160520269	6	LPAL2
29792234	29793136	6	HLA-V
167358107	167382954	6	TCP10L3
167357033	167384510	6	TCP10L3
3144628	3179727	3	CRBN
56202273	56209461	19	ZSCAN5C
43575801	43583964	19	PINLYP
32005689	32008399	6	CYP21A1P
26272193	26272540	6	H2AC10P
26272021	26272701	6	
49946101	49949444	6	DEFB133
49946021	49950265	6	
29852363	29852491	6	
69756536	69757937	16	
29849550	29885615	6	
69785994	69786113	16	SNORA62
32553046	32558186	6	HLA-DRB6
43978943	43991170	1	B4GALT2
69565094	69704666	16	NFAT5
39515139	39520675	19	SELENOV
32552713	32560022	6	HLA-DRB6
53631999	53637014	19	DPRX
161983192	162023869	1	OLFML2B
28115628	28116551	6	ZNF602P
28107748	28117139	6	
55785397	55836800	19	NLRP11
150000090	150005157	6	RAET1K
149998019	150005166	6	RAET1K
52665274	52666878	6	
112149360	112149472	12	Y_RNA
52664366	52669155	6	
112163258	112163321	12	MIR6861
112256800	112259091	12	
112267077	112267394	12	RN7SKP71
112301870	112302663	12	RPL7AP60
112321759	112323089	12	
28092427	28092845	6	ZSCAN12P1
28091137	28093664	6	
52939906	52957521	6	GSTA9P
156579723	156587719	1	TTC24
52939726	52973149	6	
112160188	112382439	12	HECTD4
30259625	30261703	6	HLA-L
206865623	206869223	1	IL20
73648399	73648807	3	
30259548	30293015	6	HLA-L
73805754	73902960	3	LINC02005
73959642	73959927	3	Metazoa_SRP
73999805	74005609	3	LINC02047
74101349	74103553	3	
74135959	74136892	3	AKR1B1P2
74262568	74614659	3	CNTN3
84398484	84415018	1	DNASE2B
17387196	17394196	19	CCDC194
53266676	53267723	19	VN1R4
3482110	3483441	19	SMIM44
46860997	47005077	19	ARHGAP35
26422119	26431615	6	BTN2A3P
248030070	248042305	1	OR2L2
47019837	47045775	19	NPAS1
69433084	69435533	17	
248046836	248063407	1	OR2L3
26421391	26432383	6	BTN2A3P
75084155	75085237	3	NIPA2P2
75182754	75183048	3	RN7SL294P
75214476	75214549	3	MIR4444-2
75214510	75240770	3	
19334308	19378193	17	B9D1
248231417	248244679	1	OR2M4
75214631	75215636	3	HNRNPA3P6
75328549	75339071	3	MYLKP1
37793847	37801137	1	MANEAL
130293337	130293760	3	
156825481	157046129	3	LEKR1
33112516	33129084	6	HLA-DPB2
33112440	33119163	6	
27358252	27359854	6	ZNF204P
27356451	27375277	6	
25732497	25732827	6	H2AC2P
2555639	2565382	1	TNFRSF14
25732433	25737513	6	
159669069	159762529	6	SOD2
119579268	119589945	3	ADPRH
47045909	47048624	19	TMEM160
47064187	47113776	19	ZC3H4
200853009	200864691	2	CLK1
57293699	57544344	3	DNAH12
7089587	7109238	12	C1RL
47113274	47210636	19	SAE1
78171249	78188626	11	KCTD21
82942149	83051809	17	B3GNTL1
78188812	78215232	11	USP35
2726400	2727050	12	
2752597	2753132	12	IQSEC3P1
2761200	2775658	12	
32893197	32894665	6	
32894299	32903758	6	
32821833	32838739	6	TAP2
22448583	22544546	12	C2CD5
184361710	184368596	3	POLR2H
230712842	230821075	2	CAB39
72425633	72533892	16	
87881546	87936580	16	CA5A
13171848	13179459	1	PRAMEF9
47220822	47232766	19	BBC3
248636356	248645278	1	OR2T35
158418210	158426237	1	OR10K2
78215293	78418348	11	GAB2
234604269	234610178	1	IRF2BP2
166888480	167259753	2	XIRP2
110338506	110346681	1	RBM15
73163035	73163359	17	POLR3KP2
73164977	73196593	17	
73165010	73176633	17	SSTR2
87892955	87893735	16	
87945058	87945202	16	
88079161	88087383	16	
88088041	88100985	16	
47226942	47227021	19	MIR3190
73193055	73208507	17	COG1
47226944	47227019	19	MIR3191
47255850	47256477	19	
88100971	88102362	16	
88177289	88178646	16	
47255980	47273701	19	CCDC9
88177298	88186929	16	
88186605	88195217	16	LINC02182
227730425	227735411	1	JMJD4
88191486	88193667	16	
32685145	32773875	3	CNOT10
87949244	88077318	16	BANP
18480930	18485974	1	KLHDC7A
155208695	155213824	1	MTX1
78223815	78225909	11	
78314796	78319236	11	
78324758	78444049	11	
78384059	78385739	11	ZNF75CP
78388061	78392405	11	
78423982	78429836	11	LINC02728
78533176	78558565	11	
78579255	78579356	11	RNU6-311P
78581675	78582156	11	COPS8P3
78749250	78756480	11	
47274885	47275723	19	INAFM1
58559125	58574797	19	MZF1-AS1
118401346	118433278	11	ATP5MG
73202968	73203431	17	
202133404	202144743	1	ARL8A
73232233	73248959	17	C17orf80
54444807	54449430	19	LENG8-AS1
782755	786092	19	LINC01836
13116862	13141147	19	NACC1
9613503	9614048	11	
202122886	202133592	1	GPR37L1
78435620	78575194	11	NARS2
38374563	38383850	19	PSMD8
151612006	151699091	1	SNX27
31826841	31827443	6	
31897785	31945673	6	C2
73243093	73244706	17	
73248449	73262352	17	CPSF4L
175072250	175168382	2	ATF2
73283624	73312005	17	CDC42EP4
2100988	2164468	19	AP3D1
73207353	73236753	17	FAM104A
49683947	49689501	3	MST1
78691266	78691979	17	
78696694	78696797	17	RNU6-638P
78845345	78846686	17	
78845953	78846868	17	RPL9P29
78855478	78855844	17	
78187358	78207702	17	AFMID
66301809	66301940	16	RNA5SP428
66327349	66335138	16	
66408516	66412135	16	LINC00920
66567156	66568898	16	
66427295	66493529	16	BEAN1
41307700	41309309	17	KRTAP16-1
8390702	8397827	17	RNF222
151612038	151613363	1	
191267168	191330526	3	UTS2B
78146385	78166297	17	C17orf99
151700058	151716803	1	CELF3
8892097	8975328	16	USP7
9800608	9822079	17	GSG1L2
21123364	21193265	17	DHRS7B
66133610	66388116	3	SLC25A26
4428155	4445815	12	FGF6
757097	782294	17	GLOD4
57516588	57521737	12	DDIT3
76653597	76656914	11	
76444923	76553031	11	EMSY
110372900	110403730	12	ANAPC7
151701026	151708386	1	
151710433	151729805	1	RIIAD1
151755541	151759911	1	
151757659	151758442	1	
151759647	151763496	1	MRPL9
10092338	10102678	19	ANGPTL6
7717744	7833742	17	DNAH2
45001461	45038192	19	RELB
39408389	39408539	3	SNORA6
39411054	39411206	3	SNORA62
39425342	39448037	3	
39494837	39502567	3	
39643638	39644705	3	NFU1P1
39467198	39529479	3	MOBP
151762899	151771334	1	OAZ3
45039045	45070956	19	CLASRP
128267170	128707911	12	TMEM132C
29453590	29454351	16	BOLA2
55400529	55401467	12	OR6C65
29443230	29454651	16	BOLA2-SMG1P6
52069246	52077495	12	ATG101
67846882	67872567	16	NUTF2
151763384	151769501	1	
151765709	151766389	1	
151766486	151767000	1	
151085286	151437072	3	MED12L
151798054	151798602	1	
151800264	151805419	1	LINGO4
10010627	10018796	12	CLEC12B
151841877	151850385	1	C2CD4D-AS1
151847101	151853712	1	THEM5
72645949	73092712	17	SLC39A11
88569538	88570188	16	
51197769	51268117	16	
54929495	54930588	16	
88087026	88089975	16	
151870866	151909637	1	THEM4
11851622	11907054	16	RSL1D1-DT
85027037	85027656	16	
51150770	51442519	16	
31516802	31522284	16	
707650	709816	16	
3106762	3109581	16	
52296987	52383740	16	
151885251	151899333	1	
52607006	52614640	16	
61708273	62279150	12	TAFA2
151944890	151953985	1	
151949523	151950912	1	KRT8P28
151982915	151993859	1	S100A10
49282021	49350504	16	
152018662	152022508	1	NBPF18P
47250139	47314892	1	STIL
7251416	7259940	17	ELP5
6666477	6689572	12	ZNF384
45047458	45047561	19	RNU6-611P
45071500	45076478	19	ZNF296
45076510	45092635	19	GEMIN7-AS1
45079195	45091518	19	GEMIN7
32005636	32008451	6	
166999174	167052718	6	CEP43
45128569	45129030	19	EIF5AP3
2129121	2129964	11	
2132538	2161209	11	INS-IGF2
49877666	49888750	19	TBC1D17
200889327	200903938	2	NIF3L1
47016428	47164113	3	SETD2
2134134	2134209	11	MIR483
2140501	2148666	11	IGF2-AS
9541970	9614899	16	
66899984	66905266	16	
1294354	1300721	16	
2159779	2161221	11	INS
31351767	31352568	16	
14001198	14016056	16	LINC02185
8747524	8758559	17	SPDYE4
85853902	85863179	16	
